GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
0500000US49035,49035,"Salt Lake County, Utah",701154,1020,347164,938,3393,1272,3793,1512,4650,1215,2750,877,3965,1280,4008,1013,6178,1371,7701,1251,76699,4442,25363,2534,57506,3817,29497,2671,71610,3624,32144,2517,10631,1811,7276,1160,353990,901,3176,778,3912,1201,4524,1340,2135,814,4372,1162,4186,947,4987,1270,6280,1312,83136,3875,26689,2647,60285,3848,35224,3257,76649,4212,28460,2406,5914,1183,4061,899
0500000US49049,49049,"Utah County, Utah",290596,811,145510,558,713,326,497,341,963,464,565,394,1291,652,783,396,2627,1006,1657,604,22263,1986,11378,1280,28200,1947,13634,1498,36805,2066,16810,1336,3058,714,4266,864,145086,568,566,418,500,350,696,487,636,394,330,267,1055,462,1462,630,1408,488,24907,1952,13632,1144,30301,1739,18085,1860,39969,2026,8939,1244,1176,422,1424,558
0500000US49053,49053,"Washington County, Utah",101498,1390,49490,1307,52,86,10,21,216,332,294,240,151,175,603,647,555,554,779,567,11119,1774,4257,1076,11571,1678,5774,1686,7383,1481,3590,931,2051,1030,1085,482,52008,553,525,447,211,325,438,392,684,913,241,247,330,272,517,359,245,277,11271,1784,6264,1621,8715,1468,7984,1590,10454,1830,3254,917,627,475,248,186
0500000US49057,49057,"Weber County, Utah",152217,750,75499,661,319,236,976,587,386,294,879,564,1575,845,1145,650,1476,658,1922,710,22269,1990,7458,1286,12453,1437,6289,1343,11493,1471,5263,1033,1165,449,431,251,76718,527,409,288,695,419,589,349,419,239,630,451,1023,455,891,419,1619,584,22745,2187,9053,1253,14457,1914,8649,1368,11511,1576,3338,718,289,223,401,226
0500000US50007,50007,"Chittenden County, Vermont",106218,637,51486,780,435,388,128,147,222,236,580,397,169,127,526,480,504,328,653,324,10494,1458,1568,589,6935,1524,3713,909,15241,1435,6047,1183,2587,838,1684,399,54732,670,236,269,78,132,253,191,397,256,131,128,322,329,517,390,102,116,11034,1445,2512,707,6072,1037,5088,896,15437,1548,9226,1271,2353,660,974,388
0500000US51003,51003,"Albemarle County, Virginia",72178,834,33970,491,381,236,0,201,331,348,1393,795,130,191,587,419,1212,544,696,407,4586,1198,1477,549,4616,1381,875,429,8932,1162,4182,837,2334,735,2238,669,38208,660,57,78,51,73,411,462,826,735,70,95,588,503,264,232,495,336,6517,1521,2146,546,4673,1181,1907,671,10030,1406,6654,1197,1753,634,1766,629
0500000US51013,51013,"Arlington County, Virginia",170778,522,84396,495,802,596,596,611,844,641,511,419,4,8,43,78,281,296,1163,932,8911,1566,1231,617,5409,1642,2290,756,27921,2154,21997,1887,8034,1148,4359,951,86382,365,2257,1125,137,170,648,522,834,577,196,244,674,657,827,718,514,362,6735,1295,1346,444,5107,1146,2508,797,29967,2007,25135,1741,6484,1057,3013,885
0500000US51015,51015,"Augusta County, Virginia",54196,737,27224,580,56,92,42,75,238,266,699,472,584,308,1131,628,1266,624,604,441,10357,1206,1610,679,3178,795,1204,592,3596,895,1965,744,431,343,263,228,26972,543,487,423,0,201,356,497,321,271,979,529,282,231,848,516,306,225,8512,1147,1922,571,3862,820,2622,762,4231,875,1788,644,157,194,299,250
0500000US51019,51019,"Bedford County, Virginia",56184,655,27219,492,250,239,0,201,183,196,418,334,399,290,659,400,520,404,380,294,8633,1174,1640,618,3359,854,2707,845,4073,1147,2583,687,623,305,792,418,28965,405,150,153,0,201,0,201,472,340,246,173,716,556,333,290,381,389,8599,1092,3132,772,4096,983,2278,736,5619,1185,2601,791,93,114,249,252
0500000US51041,51041,"Chesterfield County, Virginia",227539,497,106581,623,950,454,560,501,535,357,798,370,1255,641,925,431,1958,1014,948,628,26976,2398,7012,1254,14927,1956,6499,1337,25964,1958,13000,1734,2210,593,2064,599,120958,644,585,365,164,176,1624,807,1205,609,1059,519,866,424,1364,733,800,408,27026,2167,8175,1171,15730,2157,13405,1786,31979,2281,13777,1594,1851,580,1348,535
0500000US51059,51059,"Fairfax County, Virginia",772823,266,376592,355,5397,1254,3587,1478,4864,1734,2935,1272,4093,1306,1893,692,1831,838,4893,1226,40921,3714,15049,1979,35254,2851,16487,2134,117827,4381,84149,3331,22042,1811,15370,1716,396231,330,8456,1758,2754,826,4390,1128,3655,1243,4094,1183,1508,616,2765,912,5787,1095,52275,3337,15145,1617,38906,3367,23753,2084,122764,3955,85169,3484,16277,1562,8533,1306
0500000US51061,51061,"Fauquier County, Virginia",47595,499,23516,558,45,85,309,426,47,80,458,688,395,363,586,464,292,205,387,293,7663,1220,1489,625,3390,870,1279,562,3963,773,2288,558,657,299,268,213,24079,448,37,59,0,201,73,123,600,360,168,142,220,237,491,398,440,289,4081,804,1744,582,4019,928,2899,867,6580,1045,2012,492,465,377,250,207
0500000US51069,51069,"Frederick County, Virginia",57872,606,28177,599,258,237,218,342,290,311,384,286,406,310,932,585,719,543,233,188,9930,1623,1607,525,3157,836,2243,939,4911,1057,2212,678,405,274,272,201,29695,407,89,174,119,198,52,92,307,234,107,141,306,230,759,441,112,145,9304,1454,2470,806,3784,984,3571,865,4516,959,3626,1094,258,226,315,234
0500000US51085,51085,"Hanover County, Virginia",71796,552,34579,537,291,240,0,201,103,127,488,394,47,79,1028,484,653,503,664,364,8753,1245,1969,609,5375,1209,2392,689,8266,1125,2870,692,1169,511,511,299,37217,415,337,313,0,201,0,201,260,230,195,210,708,363,487,346,569,389,8517,1196,2831,752,3752,708,3165,764,10649,1239,4247,948,740,393,760,386
0500000US51087,51087,"Henrico County, Virginia",225821,898,102897,721,850,515,52,90,395,408,1540,675,806,417,1501,673,1933,778,2025,730,22587,2415,4933,983,13857,1666,7063,1289,28340,1975,12211,1769,2949,735,1855,661,122924,609,1145,466,179,185,443,377,999,553,1281,723,2216,1210,1674,601,1189,533,27309,2148,8000,1236,19093,1951,10001,1867,31446,2312,14964,1676,1780,527,1205,491
0500000US51095,51095,"James City County, Virginia",53623,1152,24641,865,98,130,110,171,37,75,59,81,95,149,126,136,256,186,319,287,3680,1251,2331,780,3388,1418,1740,686,6682,1181,4149,971,728,366,843,402,28982,931,146,196,0,201,0,201,126,143,203,214,658,510,76,107,149,148,5439,1363,1789,712,3193,937,2584,1164,8624,1495,5426,1265,416,319,153,160
0500000US51107,51107,"Loudoun County, Virginia",246461,641,120395,355,2340,1024,763,638,1382,807,295,210,198,202,1095,767,788,455,1013,470,15655,1978,4312,931,11906,1727,5992,1248,41531,2407,26679,2527,2712,649,3734,881,126066,444,2385,914,577,460,1453,597,305,232,574,443,1520,797,870,461,1564,603,15466,1872,6501,1024,13642,1750,8846,1468,43468,2325,24191,1819,2593,708,2111,648
0500000US51121,51121,"Montgomery County, Virginia",54973,1110,26486,1012,153,179,97,162,0,201,115,150,289,324,26,42,217,346,384,373,6044,1030,1484,637,2387,920,1234,614,6613,1554,3059,906,1667,707,2717,653,28487,432,177,194,167,204,48,81,460,376,238,224,222,206,286,285,431,376,5993,1105,1780,668,3106,983,2024,684,6724,1333,4596,1093,355,326,1880,708
0500000US51153,51153,"Prince William County, Virginia",289294,374,141771,434,2792,1257,1140,774,3503,1189,1932,829,2716,1304,1742,856,1630,553,3050,1025,29522,2580,7544,1460,18938,2599,7932,1392,34077,2649,20556,1798,2715,716,1982,658,147523,339,3245,950,2579,1110,2204,913,1190,627,1483,744,2401,931,1503,625,2007,692,31572,2833,9412,1182,17976,1956,14070,1879,36847,2905,18352,1909,1253,451,1429,580
0500000US51161,51161,"Roanoke County, Virginia",67778,517,31730,683,276,335,129,196,195,188,694,400,414,289,712,353,512,379,356,192,8029,1230,1657,541,4209,1013,4498,920,6244,1100,2138,634,894,523,773,528,36048,681,164,211,0,201,257,221,612,352,436,272,370,354,542,354,326,228,7993,1259,2731,774,4906,1124,5309,1382,8353,1137,3130,889,448,360,471,302
0500000US51165,51165,"Rockingham County, Virginia",54823,674,26295,539,375,221,0,201,260,208,1811,728,391,244,652,343,795,446,303,226,9392,1256,1193,442,3286,870,1212,429,3940,817,1615,551,453,301,617,331,28528,599,170,191,0,201,368,303,1044,465,1199,527,875,487,673,460,261,264,9470,1151,1870,516,2354,598,2283,586,4534,924,2822,663,349,289,256,217
0500000US51177,51177,"Spotsylvania County, Virginia",87404,731,41665,548,608,317,129,165,497,403,776,416,181,125,1293,520,587,302,613,353,12566,1386,2066,560,6264,1106,2636,685,8479,1140,3927,629,673,290,370,213,45739,708,461,292,113,131,612,348,455,299,160,143,453,340,908,400,877,592,13818,1425,3403,797,7638,1144,3818,950,7972,1070,4272,757,495,242,284,197
0500000US51179,51179,"Stafford County, Virginia",91847,788,45460,812,397,348,257,413,82,97,23,40,356,189,513,423,637,472,704,375,9348,1408,2886,890,8126,1439,2721,699,9384,1517,8811,1259,561,425,654,342,46387,589,106,143,317,294,113,120,0,201,698,628,540,296,933,507,373,285,10942,1399,2759,608,8169,1174,4572,969,10283,1564,5874,1118,453,459,255,224
0500000US51199,51199,"York County, Virginia",44987,668,21003,661,134,156,335,324,0,201,102,108,69,85,119,144,0,201,114,146,4131,1122,964,459,2215,743,2222,679,4672,895,4317,731,809,377,800,352,23984,448,0,201,117,190,288,445,57,94,111,139,324,227,112,116,354,323,5359,914,1461,517,3083,930,2413,789,6816,1215,2706,683,466,265,317,242
0500000US51510,51510,"Alexandria city, Virginia",116979,870,55535,767,428,404,569,465,1368,689,295,362,623,496,248,249,135,206,642,477,6505,1241,1491,584,5797,1406,2579,1036,15495,1885,12451,1934,4718,983,2191,608,61444,426,519,413,459,312,1668,777,97,159,1239,731,188,232,240,285,933,543,6234,1383,1852,732,5862,1267,3802,1321,18270,1742,14466,1535,4282,756,1333,505
0500000US51550,51550,"Chesapeake city, Virginia",160682,1146,75599,741,1101,709,0,201,381,254,749,384,1383,633,1638,859,1132,476,1446,560,21964,2760,4142,935,12744,1742,6490,1170,13876,2083,6347,1186,1331,534,875,450,85083,967,1109,498,242,251,158,196,610,415,410,246,823,555,2002,934,1179,567,19310,2053,7180,1469,14847,2239,8973,1758,19091,2445,7414,1348,1258,557,477,288
0500000US51650,51650,"Hampton city, Virginia",90993,627,41908,546,292,287,0,201,289,298,372,281,449,344,756,514,578,344,1123,420,13874,1891,2108,568,9378,1449,3862,1091,4925,902,2984,1098,542,427,376,232,49085,480,410,338,73,94,284,284,364,333,319,330,529,322,1294,730,871,493,13121,1934,3323,823,8129,1263,4364,1178,9243,1486,5751,1192,572,372,438,311
0500000US51680,51680,"Lynchburg city, Virginia",44029,729,20230,175,19,35,50,92,134,123,625,404,290,235,857,558,336,296,483,290,5265,1061,2156,1049,1873,754,1569,550,3051,783,2330,580,776,387,416,279,23799,672,495,589,109,176,61,88,361,292,518,230,279,248,410,295,492,327,6327,1408,2849,1106,2083,710,1674,663,5519,974,2071,623,407,271,144,178
0500000US51700,51700,"Newport News city, Virginia",116209,673,54795,668,455,305,68,108,112,187,543,374,389,336,1250,619,1243,585,1592,976,15070,1856,4869,1410,10022,1652,5861,1397,7876,1257,4481,975,453,283,511,350,61414,559,429,290,87,145,80,142,672,378,476,311,1522,740,656,328,1263,582,15950,1651,5080,936,11032,1623,5760,1276,11869,1382,5294,1020,710,470,534,388
0500000US51710,51710,"Norfolk city, Virginia",151771,454,75434,414,1164,592,133,164,322,309,1065,468,1565,544,1305,434,2009,679,937,347,20129,1761,6457,1116,14958,1725,5291,1012,12848,1613,5309,920,1316,381,626,241,76337,372,777,295,40,66,324,210,1254,507,884,403,2002,578,2670,787,1238,471,18820,1537,4852,1020,14149,1685,6695,1067,14361,1543,6261,1053,1181,432,829,393
0500000US51740,51740,"Portsmouth city, Virginia",62369,897,28347,803,542,279,140,176,79,100,752,358,454,224,798,285,1149,478,252,144,8340,1280,1460,467,7190,1306,1877,659,3641,869,1161,408,393,273,119,112,34022,403,209,156,79,134,341,217,270,152,877,495,1038,431,706,291,341,182,10511,1298,2222,554,7189,1119,2336,635,5134,1009,2232,662,266,208,271,203
0500000US51760,51760,"Richmond city, Virginia",153809,702,72194,558,1129,603,347,267,383,217,1100,454,1033,623,1996,934,1438,682,870,395,17779,2251,3734,1062,9641,1487,4354,1458,17191,1806,7032,1514,2493,691,1674,786,81615,551,1158,445,359,267,763,353,1576,973,1611,638,3440,1158,2742,790,1399,650,15838,1887,4417,936,10165,1816,6863,1677,16627,1625,11200,1624,1939,598,1518,536
0500000US51770,51770,"Roanoke city, Virginia",69862,917,32245,1021,262,289,0,201,433,407,504,316,1012,547,1440,919,519,288,256,180,12075,1564,2595,833,3654,951,2813,992,3902,980,1272,511,1481,555,27,45,37617,1008,417,353,39,82,103,135,427,402,384,380,551,328,1779,1082,838,482,12597,1811,2589,944,5299,1647,4565,1114,5494,992,2015,738,271,246,249,233
0500000US51800,51800,"Suffolk city, Virginia",59503,473,27907,428,276,160,39,48,207,196,219,160,228,249,637,380,614,364,292,227,9262,1277,1666,547,5110,944,2166,643,4438,904,1804,554,545,361,404,205,31596,278,200,159,33,71,224,160,176,157,831,534,454,221,721,526,493,284,7911,1152,2185,692,6276,1128,3526,836,5034,838,2652,743,523,256,357,272
0500000US51810,51810,"Virginia Beach city, Virginia",306588,280,146933,439,982,396,396,282,59,67,1010,484,1924,1209,1147,465,2081,794,2603,974,31515,2692,10647,1705,30743,2472,15061,2089,30451,2673,13325,1515,3627,841,1362,451,159655,372,1015,460,300,388,661,447,1449,529,688,415,2026,629,2133,933,1663,473,33525,2886,11913,1911,27274,2588,18495,2364,39199,2650,15669,1920,2378,678,1267,469
0500000US53005,53005,"Benton County, Washington",124831,832,60946,829,786,559,556,372,1470,816,540,423,576,475,502,314,315,239,493,269,14985,1881,6081,1352,9630,1515,5643,1057,11616,1573,5408,879,1409,620,936,396,63885,742,1216,765,868,541,605,508,644,576,657,451,1178,641,631,441,442,248,14334,1699,5582,1056,12356,1468,7554,1427,11128,1439,5534,1159,697,403,459,242
0500000US53007,53007,"Chelan County, Washington",51524,739,25510,950,780,527,323,392,535,469,743,525,1221,1013,596,391,426,289,382,289,5969,1075,1804,604,2567,910,3050,1033,4202,933,2089,880,508,309,315,275,26014,565,583,565,419,452,525,493,791,598,154,183,576,465,906,509,984,626,7704,1414,1607,611,3098,760,2235,735,3294,801,2358,698,706,536,74,81
0500000US53009,53009,"Clallam County, Washington",55957,638,27340,460,234,230,56,114,20,34,77,121,530,405,704,386,524,297,750,392,9086,1109,2031,611,4780,890,2585,726,4008,632,1396,451,417,218,142,116,28617,616,50,83,0,198,5,12,310,238,571,423,264,251,746,433,561,347,7237,1060,2683,676,5791,907,2898,845,4360,779,2228,682,702,471,211,208
0500000US53011,53011,"Clark County, Washington",314097,711,153063,541,562,283,639,468,929,550,646,375,1275,666,1769,575,2563,881,3930,909,37672,2375,11544,1586,27897,2310,16414,1783,30492,2244,11299,1450,3455,916,1977,754,161034,624,937,325,881,486,1081,519,1376,790,1312,495,1810,536,1648,603,2629,693,38289,2732,16230,1646,29782,2515,19576,2075,29364,2169,13283,1792,1917,637,919,419
0500000US53015,53015,"Cowlitz County, Washington",73161,473,35445,544,269,263,0,198,204,215,817,565,704,555,581,315,1568,893,1038,515,10706,1164,4111,1055,6161,1287,3419,907,3843,776,1449,528,425,284,150,174,37716,557,232,200,371,377,139,139,312,205,283,326,884,488,891,422,511,289,12272,1419,3932,1039,7218,1348,4016,966,4091,1025,2197,785,294,217,73,121
0500000US53021,53021,"Franklin County, Washington",50994,533,26542,426,1011,535,857,480,1152,593,1098,472,241,390,666,599,705,567,941,564,7062,1266,2700,752,4508,921,2033,731,1702,602,1349,593,141,153,376,241,24452,294,704,440,962,581,1825,640,308,277,629,511,742,757,370,292,455,359,5096,1063,2116,755,4032,1054,2509,821,2886,875,1588,500,0,198,230,288
0500000US53025,53025,"Grant County, Washington",56205,999,28028,353,712,401,772,502,1031,579,2605,888,201,194,435,353,1073,634,214,214,6672,1227,2575,797,4548,1167,1723,658,3456,1219,1714,721,254,277,43,74,28177,985,454,309,228,154,1000,534,1390,793,630,478,917,661,975,598,483,440,8047,2153,3005,769,4260,1064,2061,663,3110,961,1186,511,65,106,366,355
0500000US53027,53027,"Grays Harbor County, Washington",52168,409,26700,456,25,35,395,380,196,268,358,265,213,315,437,267,884,433,710,604,10882,1217,2374,622,3364,654,2994,822,2663,815,901,394,45,76,259,232,25468,367,59,78,225,131,909,517,477,318,61,84,423,448,805,544,704,347,7366,1331,2587,710,4640,1140,2396,794,3639,1118,1095,416,82,118,0,198
0500000US53029,53029,"Island County, Washington",60457,801,29917,802,115,141,35,57,45,81,56,97,426,427,193,228,212,243,410,273,7118,1193,3128,898,5308,862,3223,862,5512,907,3021,732,690,414,425,264,30540,595,322,222,0,198,45,77,366,393,0,198,177,141,300,240,238,163,7050,1139,2850,684,6152,1140,3875,892,5268,945,2946,661,643,343,308,211
0500000US53033,53033,"King County, Washington",1526042,510,757871,565,8836,1399,2077,709,6664,1961,6070,1372,7742,1826,7267,1651,7378,1376,10631,1576,115033,5661,37615,3226,99278,4438,53188,3620,233134,5695,110900,4471,29600,2842,22458,2401,768171,378,11589,1959,5608,1425,7640,1918,6500,1277,6841,1672,5471,1247,8216,1616,9388,1558,115037,4828,42561,3301,93654,4555,67460,3852,237229,6905,111432,5177,24136,2086,15409,1991
0500000US53035,53035,"Kitsap County, Washington",183529,757,90595,769,690,384,246,300,112,175,466,434,962,757,555,265,924,393,1562,649,22329,2243,6357,1248,19042,2206,9605,1427,17988,1678,6491,1024,2005,654,1261,504,92934,454,688,351,562,427,320,283,715,534,585,426,1115,635,905,527,1256,557,19562,1803,7885,1363,19731,2072,8734,1375,20301,1804,8539,1411,1297,502,739,325
0500000US53041,53041,"Lewis County, Washington",54318,547,26860,468,618,443,3,7,297,218,646,344,456,284,704,366,464,335,452,276,8913,1125,2681,680,4809,1009,2821,728,2487,642,1291,458,189,188,29,35,27458,503,239,190,36,53,236,194,267,240,271,170,597,354,580,319,246,205,7380,959,3047,677,5446,805,4046,731,3658,755,1159,358,250,195,0,198
0500000US53053,53053,"Pierce County, Washington",576216,811,280890,829,2733,914,1527,1060,1290,590,2887,989,2736,989,3974,1148,4788,1058,6112,1675,79103,3880,23362,2418,51333,3538,27771,2804,48963,3067,15814,1885,5369,992,3128,967,295326,754,3923,1021,879,455,2064,850,3113,848,2139,783,4839,1291,3947,1125,5468,1099,76301,3872,23695,2738,51033,3190,36040,3238,54384,3492,19801,1943,4588,881,3112,979
0500000US53057,53057,"Skagit County, Washington",85910,434,41892,469,511,358,166,214,924,459,379,449,437,357,1125,534,822,509,567,299,11371,1547,3289,702,8313,1474,3447,675,7013,976,2455,537,580,216,493,241,44018,268,369,285,144,170,780,383,686,402,144,145,206,159,1047,693,653,277,11016,1317,4409,804,8026,1260,6159,839,6437,899,3334,593,399,200,209,128
0500000US53061,53061,"Snohomish County, Washington",543473,810,269297,328,2463,802,1105,602,1018,631,3018,948,2464,926,2321,895,5964,1447,5286,991,66015,3734,20569,2078,49917,2984,26007,2360,56549,3171,18507,1845,4195,1012,3899,1011,274176,766,2266,770,1585,1055,1181,626,1843,751,1859,914,2885,814,3058,937,4240,887,66039,3987,23831,2237,46820,3366,30897,2613,59563,3464,21749,2335,3389,629,2971,592
0500000US53063,53063,"Spokane County, Washington",338520,1053,165038,446,1288,602,161,140,601,368,944,359,1571,755,2101,929,1466,682,2662,712,41644,2509,16121,1975,26750,2273,19298,2370,30907,2481,12823,1415,3960,915,2741,663,173482,886,1024,527,170,214,106,113,735,360,750,500,2061,471,2196,879,1332,500,37861,2890,14384,1825,34457,2771,24138,2434,34892,2402,14321,1656,2860,905,2195,642
0500000US53067,53067,"Thurston County, Washington",194426,1078,92352,877,621,414,244,245,336,375,389,311,572,531,1419,704,578,346,2217,621,20928,2410,7507,1301,14070,1661,10376,1667,21810,1880,7947,1181,2597,598,741,356,102074,938,1110,557,115,141,481,448,621,401,405,282,1009,660,1009,605,752,456,19161,2033,9322,1327,19403,2117,13289,1891,21625,2080,11185,1566,1589,627,998,397
0500000US53073,53073,"Whatcom County, Washington",142486,809,69490,640,527,313,560,365,995,915,528,378,948,596,200,206,1456,656,1160,409,18304,2163,5620,1285,11131,1947,5979,1378,14054,2008,4822,1056,1828,663,1378,610,72996,580,105,132,489,476,803,561,1185,738,504,403,606,368,948,575,1314,532,17408,1957,5859,1131,10989,1499,8049,1469,15901,1794,6797,1404,916,384,1123,501
0500000US53077,53077,"Yakima County, Washington",150873,613,74331,427,2659,839,2215,785,3105,708,3013,1012,2688,894,2133,885,2603,863,1600,659,23644,2203,4772,1171,10584,1300,4699,916,6282,1018,2488,667,1351,624,495,321,76542,431,2492,935,2265,681,3470,879,2144,850,1960,816,2417,880,2334,748,858,493,19629,1927,6087,1131,12005,1533,7465,1724,8176,1177,4348,963,444,323,448,341
0500000US54003,54003,"Berkeley County, West Virginia",78451,462,37594,515,63,119,111,184,77,97,457,375,1295,963,1486,796,1465,775,682,432,13176,1895,2965,850,5690,1473,2354,913,4434,1207,2224,848,920,467,195,191,40857,608,171,218,0,193,47,82,614,464,963,572,779,517,807,595,1107,597,16418,2031,3792,1030,4562,1148,3126,892,5178,1301,2595,765,424,373,274,224
